id,name,nationality,income,debtRatio,creditScore,loanAmount,gender,age,riskProbability,decision,debt_to_income,credit_utilization,payment_history_score,loan_repayment_ratio
LENDING-76111,Michael Miller,Singapore,71629,0.223,696,25102,Other,72,0.2991,Approve,0.3504446523056304,0.3,1.0,2.8535176479961755
LENDING-76112,Joseph Williams,Singapore,46104,0.0322,751,19772,Other,64,0.1946,Approve,0.428856498351553,0.3,1.0,2.331782318430103
LENDING-76113,Joseph Jones,Germany,97163,0.2837,779,24433,Male,68,0.214,Approve,0.25146403466340067,0.3,1.0,3.976711824172226
LENDING-76114,Linda Davis,Canada,18972,0.4624,679,5000,Other,68,0.4158,Reject,0.2635462787265444,0.3,1.0,3.7944
LENDING-76115,Richard Taylor,Germany,57038,0.0478,819,25225,Female,34,0.1196,Approve,0.4422490269644798,0.3,1.0,2.261169474727453
LENDING-76116,Karen Jones,Japan,34043,0.1208,850,8846,Male,64,0.1192,Approve,0.2598478394971066,0.3,1.0,3.848406059235813
LENDING-76117,Joseph Taylor,France,48606,0.0987,611,9887,Other,69,0.366,Reject,0.20341110151010164,0.3,1.0,4.916152523515728
LENDING-76118,Thomas Garcia,United Kingdom,105303,0.5195,695,46332,Male,76,0.3723,Reject,0.43998746474459416,0.3,1.0,2.272792022792023
LENDING-76119,Linda Lopez,Australia,50896,0.3734,692,15705,Other,23,0.3589,Approve,0.30857041810751334,0.3,1.0,3.24075135307227
LENDING-76120,Richard Hernandez,France,27578,0.1078,528,5000,Male,74,0.4698,Reject,0.18130393792153165,0.3,1.0,5.5156
LENDING-76121,Linda Smith,Japan,42341,0.2259,745,6022,Male,27,0.2611,Approve,0.14222621100115726,0.3,1.0,7.031052806376619
LENDING-76122,Charles Taylor,United States,30422,0.1674,674,10475,Female,27,0.327,Approve,0.34432318716718163,0.3,1.0,2.9042482100238662
LENDING-76123,Jennifer Taylor,United Kingdom,39139,0.15,712,16561,Other,66,0.276,Approve,0.42313293645724215,0.3,1.0,2.363323470804903
LENDING-76124,David Smith,Canada,32154,0.3547,609,14500,Other,40,0.4532,Reject,0.45095478012066925,0.3,1.0,2.2175172413793103
LENDING-76125,Michael Brown,United States,21925,0.1994,663,10214,Female,32,0.3529,Approve,0.46586088939566705,0.3,1.0,2.146563540238888
LENDING-76126,William Martin,France,25407,0.2064,679,5000,Other,63,0.3358,Approve,0.19679615853898533,0.3,1.0,5.0814
LENDING-76127,Sarah Williams,Germany,15985,0.2508,552,6001,Other,19,0.4923,Reject,0.37541445104785737,0.3,1.0,2.6637227128811864
LENDING-76128,Patricia Jones,France,66968,0.302,781,32127,Male,71,0.2324,Approve,0.4797365906104408,0.3,1.0,2.0844772309895103
LENDING-76129,Charles Williams,France,63219,0.2665,641,31387,Female,27,0.3763,Reject,0.49648048846074755,0.3,1.0,2.0141778443304554
LENDING-76130,Jennifer Martin,Germany,33935,0.2867,678,11215,Other,30,0.3567,Approve,0.3304847502578459,0.3,1.0,3.025858225590727
LENDING-76131,Patricia Garcia,Canada,29770,0.2999,772,6529,Female,38,0.2602,Approve,0.21931474638898218,0.3,1.0,4.559656915300965
LENDING-76132,Linda Garcia,United Kingdom,39095,0.235,644,12674,Male,32,0.3757,Reject,0.3241846783476148,0.3,1.0,3.0846615117563516
LENDING-76133,Richard Lopez,Australia,18744,0.3467,721,5000,Other,72,0.3354,Approve,0.2667520273154076,0.3,1.0,3.7488
LENDING-76134,Charles Rodriguez,Australia,39123,0.4249,734,11290,Other,56,0.3345,Approve,0.288577051862076,0.3,1.0,3.4652790079716564
LENDING-76135,Thomas Jackson,Japan,38004,0.2202,598,10566,Other,21,0.422,Reject,0.27802336596147775,0.3,1.0,3.5968199886428165
LENDING-76136,Karen Rodriguez,Germany,54382,0.353,761,5578,Other,57,0.2758,Approve,0.10257070354161303,0.3,1.0,9.749372534958766
LENDING-76137,Jennifer Jackson,Singapore,29191,0.2352,650,13528,Male,66,0.3741,Reject,0.4634305094035833,0.3,1.0,2.157820816085157
LENDING-76138,Linda Martin,United Kingdom,76758,0.6262,707,13439,Other,34,0.4055,Reject,0.17508272753328644,0.3,1.0,5.7115856834585905
LENDING-76139,Elizabeth Martin,France,22201,0.3676,588,5000,Male,46,0.485,Reject,0.2252150804017837,0.3,1.0,4.4402
LENDING-76140,James Miller,France,53524,0.3465,815,22545,Other,46,0.2154,Approve,0.4212129138330469,0.3,1.0,2.3740962519405633
LENDING-76141,Susan Miller,Japan,403876,0.1686,656,90752,Other,44,0.1603,Reject,0.22470263150075767,0.3,1.0,4.450326163610719
LENDING-76142,Thomas Jones,Singapore,49071,0.2775,820,10264,Other,74,0.1914,Approve,0.20916631004055347,0.3,1.0,4.780884645362431
LENDING-76143,Linda Lopez,Australia,24994,0.2758,684,5000,Other,45,0.3513,Approve,0.20004801152276547,0.3,1.0,4.9988
LENDING-76144,William Gonzalez,Singapore,25713,0.2935,732,9744,Female,20,0.3039,Approve,0.3789522809473807,0.3,1.0,2.6388546798029555
LENDING-76145,Charles Wilson,Singapore,26042,0.0567,850,5000,Other,54,0.104,Approve,0.19199754243145686,0.3,1.0,5.2084
LENDING-76146,Thomas Martinez,United Kingdom,32181,0.5944,830,14957,Male,26,0.284,Reject,0.46477735309654766,0.3,1.0,2.1515678277729493
LENDING-76147,Jennifer Wilson,United Kingdom,33823,0.235,737,5000,Female,28,0.2769,Approve,0.14782840079236023,0.3,1.0,6.7646
LENDING-76148,Michael Smith,United States,71514,0.4735,652,28699,Other,67,0.4223,Reject,0.4013060379785776,0.3,1.0,2.4918638280079444
LENDING-76149,Richard Jones,Germany,23988,0.369,647,10777,Male,41,0.4202,Reject,0.44926629981657495,0.3,1.0,2.2258513500974297
LENDING-76150,Elizabeth Brown,Singapore,28945,0.3684,648,5000,Female,77,0.4164,Reject,0.17274140611504576,0.3,1.0,5.789
LENDING-76151,Richard Rodriguez,Singapore,50492,0.3002,650,22393,Female,41,0.383,Reject,0.44349599936623624,0.3,1.0,2.254811771535748
LENDING-76152,David Davis,Japan,42937,0.3189,656,21138,Other,47,0.3858,Reject,0.4923026760136945,0.3,1.0,2.0312706973223578
LENDING-76153,Richard Martinez,United States,32501,0.2453,850,11492,Female,67,0.1573,Approve,0.3535891203347589,0.3,1.0,2.8281413156978767
LENDING-76154,Karen Anderson,United States,43402,0.621,688,20231,Male,43,0.4413,Reject,0.46613059306022764,0.3,1.0,2.1453215362562403
LENDING-76155,Thomas Garcia,Australia,34752,0.4561,696,14652,Other,24,0.3875,Reject,0.42161602209944754,0.3,1.0,2.371826371826372
LENDING-76156,Patricia Taylor,Germany,67604,0.3258,812,16563,Female,37,0.2054,Approve,0.2450002958404828,0.3,1.0,4.081627724446054
LENDING-76157,Michael Davis,United Kingdom,26353,0.3037,768,8225,Female,32,0.2674,Approve,0.31210867832884304,0.3,1.0,3.204012158054711
LENDING-76158,Linda Hernandez,Singapore,47072,0.1486,809,7223,Female,56,0.1658,Approve,0.15344578518014956,0.3,1.0,6.516959712031012
LENDING-76159,Joseph Garcia,Singapore,89119,0.2556,737,9521,Female,20,0.2554,Approve,0.1068346817177033,0.3,1.0,9.360256275601303
LENDING-76160,Richard Moore,Canada,17360,0.4223,701,7526,Male,37,0.3806,Reject,0.4335253456221198,0.3,1.0,2.3066702099388787
LENDING-76161,Robert Garcia,Canada,52187,0.46,564,16745,Other,61,0.5239,Reject,0.32086534960813995,0.3,1.0,3.1165721110779336
LENDING-76162,Joseph Johnson,Singapore,35288,0.3956,604,5000,Female,42,0.4694,Reject,0.14169122647925642,0.3,1.0,7.0576
LENDING-76163,John Williams,United States,63099,0.3098,717,24474,Female,53,0.3065,Approve,0.3878666856844007,0.3,1.0,2.578205442510419
LENDING-76164,Joseph Wilson,Germany,26616,0.2487,678,5000,Other,43,0.3489,Approve,0.18785692816351068,0.3,1.0,5.3232
LENDING-76165,Susan Lopez,Singapore,36864,0.2626,652,16469,Female,28,0.3763,Reject,0.4467502170138889,0.3,1.0,2.2383872730584735
LENDING-76166,John Rodriguez,Singapore,55145,0.2081,831,13094,Male,27,0.1556,Approve,0.23744673134463687,0.3,1.0,4.211470902703528
LENDING-76167,Thomas Anderson,France,45527,0.3357,673,8639,Female,34,0.371,Approve,0.18975552968568102,0.3,1.0,5.269938650306749
LENDING-76168,Joseph Smith,Canada,39219,0.2324,678,13608,Female,33,0.3377,Approve,0.34697468063948594,0.3,1.0,2.8820546737213406
LENDING-76169,Richard Williams,United Kingdom,22809,0.5929,614,5000,Other,36,0.5239,Reject,0.2192117146740322,0.3,1.0,4.5618
LENDING-76170,Patricia Rodriguez,Australia,90747,0.4673,659,26340,Female,36,0.4032,Reject,0.2902575291745182,0.3,1.0,3.445216400911162
LENDING-76171,Charles Garcia,United Kingdom,15236,0.2247,638,5000,Other,56,0.3911,Reject,0.3281701233919664,0.3,1.0,3.0472
LENDING-76172,Sarah Gonzalez,Germany,25011,0.4926,778,11049,Male,36,0.3138,Approve,0.4417656231258246,0.3,1.0,2.2636437686668476
LENDING-76173,Charles Johnson,United Kingdom,59040,0.331,831,14060,Other,33,0.1905,Approve,0.23814363143631437,0.3,1.0,4.199146514935989
LENDING-76174,David Martinez,Singapore,55907,0.4173,721,11933,Other,53,0.338,Approve,0.21344375480709035,0.3,1.0,4.68507500209503
LENDING-76175,Jennifer Jones,United States,76307,0.3104,782,12615,Male,45,0.2291,Approve,0.16531904019290497,0.3,1.0,6.048910027744748
LENDING-76176,Michael Martinez,Canada,32064,0.2957,645,11538,Male,18,0.3963,Reject,0.3598428143712575,0.3,1.0,2.778991159646386
LENDING-76177,William Martin,Canada,39521,0.3668,674,18576,Male,25,0.3823,Approve,0.47002859239391714,0.3,1.0,2.1275301464254954
LENDING-76178,Richard Rodriguez,United States,19573,0.2923,817,8335,Male,62,0.2139,Approve,0.425841720737751,0.3,1.0,2.3482903419316137
LENDING-76179,Richard Thomas,United Kingdom,83294,0.1818,741,40057,Male,49,0.2318,Approve,0.480910989987274,0.3,1.0,2.0793868737049706
LENDING-76180,Mary Smith,United Kingdom,43216,0.1333,760,5000,Male,29,0.2166,Approve,0.11569788967049241,0.3,1.0,8.6432
LENDING-76181,Charles Miller,Germany,97007,0.2816,654,35390,Other,60,0.3498,Reject,0.364819033677982,0.3,1.0,2.741085052274654
LENDING-76182,Jennifer Jones,Singapore,23562,0.3069,621,7834,Female,36,0.4301,Reject,0.3324845089550972,0.3,1.0,3.007658922644881
LENDING-76183,Barbara Miller,France,19497,0.2192,808,5000,Female,41,0.2018,Approve,0.25644971021182744,0.3,1.0,3.8994
LENDING-76184,Jennifer Jones,United Kingdom,62084,0.5097,699,18237,Male,67,0.3866,Reject,0.2937471812383223,0.3,1.0,3.4042879859626036
LENDING-76185,Thomas Lopez,Singapore,15493,0.4479,706,5000,Other,39,0.3837,Reject,0.3227263925643839,0.3,1.0,3.0986
LENDING-76186,Linda Hernandez,Singapore,22801,0.1919,677,5088,Male,40,0.3349,Approve,0.22314810753914302,0.3,1.0,4.481328616352202
LENDING-76187,Jessica Taylor,Canada,25320,0.5597,668,6107,Female,57,0.4538,Reject,0.24119273301737756,0.3,1.0,4.146061896184706
LENDING-76188,Charles Martinez,Singapore,57444,0.4802,713,10270,Female,18,0.3648,Reject,0.1787828145672307,0.3,1.0,5.593378773125608
LENDING-76189,Mary Garcia,Germany,38359,0.1514,758,14423,Female,77,0.2266,Approve,0.37600041711202065,0.3,1.0,2.659571517714761
LENDING-76190,David Jones,Singapore,51240,0.2193,694,14166,Female,70,0.3104,Approve,0.27646370023419203,0.3,1.0,3.61711139347734
LENDING-76191,Jessica Anderson,Canada,46558,0.2517,810,6167,Male,44,0.1959,Approve,0.13245843893638043,0.3,1.0,7.549537862818226
LENDING-76192,Richard Brown,France,40760,0.3998,734,13931,Female,50,0.3261,Approve,0.34178115799803727,0.3,1.0,2.925848826358481
LENDING-76193,Jessica Garcia,Australia,36761,0.1914,591,10738,Female,66,0.4216,Reject,0.2921030439868339,0.3,1.0,3.4234494319240083
LENDING-76194,Sarah Jackson,Singapore,44320,0.3454,672,20599,Male,71,0.3756,Approve,0.464778880866426,0.3,1.0,2.1515607553764746
LENDING-76195,David Smith,France,54943,0.1229,729,6625,Other,32,0.2414,Approve,0.1205795096736618,0.3,1.0,8.293283018867925
LENDING-76196,Robert Gonzalez,Canada,35538,0.4758,753,9352,Other,56,0.3308,Approve,0.26315493274804436,0.3,1.0,3.800042771599658
LENDING-76197,Richard Rodriguez,Canada,45037,0.7177,738,18361,Other,42,0.415,Reject,0.407687012900504,0.3,1.0,2.4528620445509506
LENDING-76198,Richard Wilson,United States,39614,0.2545,750,12124,Male,24,0.2656,Approve,0.3060534154591811,0.3,1.0,3.267403497195645
LENDING-76199,Elizabeth Johnson,Japan,29913,0.3699,610,5251,Female,44,0.4578,Reject,0.1755424063116371,0.3,1.0,5.696629213483146
LENDING-76200,Linda Jackson,Canada,32222,0.1069,794,15076,Other,44,0.177,Approve,0.4678790888213022,0.3,1.0,2.137304324754577
LENDING-76201,Jennifer Gonzalez,Australia,39277,0.3043,763,8789,Other,68,0.2666,Approve,0.22376963617384218,0.3,1.0,4.468881556491068
LENDING-76202,Linda Moore,Germany,32800,0.479,680,5000,Other,48,0.4128,Reject,0.1524390243902439,0.3,1.0,6.56
LENDING-76203,Robert Miller,United States,32715,0.2931,682,7257,Male,40,0.3548,Approve,0.22182485098578633,0.3,1.0,4.508061182306738
LENDING-76204,Jennifer Miller,Japan,86525,0.1179,850,26931,Male,29,0.0921,Approve,0.3112510835018781,0.3,1.0,3.212840221306301
LENDING-76205,Thomas Miller,Canada,57254,0.2323,617,12978,Female,45,0.3952,Reject,0.2266741188388584,0.3,1.0,4.411619664046849
LENDING-76206,Karen Rodriguez,France,32317,0.0803,720,11775,Female,67,0.2497,Approve,0.36435931553052575,0.3,1.0,2.744543524416136
LENDING-76207,Barbara Hernandez,Singapore,43608,0.2458,591,19232,Male,24,0.4345,Reject,0.44101999633094846,0.3,1.0,2.2674708818635607
LENDING-76208,Linda Jackson,Australia,49669,0.5039,788,19322,Female,64,0.294,Approve,0.38901528116128775,0.3,1.0,2.5705931063036953
LENDING-76209,Patricia Smith,Australia,13071,0.5147,708,5000,Female,46,0.4028,Reject,0.3825262030449086,0.3,1.0,2.6142
LENDING-76210,Richard Davis,France,98587,0.2206,767,16373,Male,42,0.2074,Approve,0.1660766632517472,0.3,1.0,6.02131558052892
LENDING-76211,Susan Rodriguez,Australia,23870,0.5298,702,5000,Male,53,0.4085,Reject,0.20946795140343527,0.3,1.0,4.774
LENDING-76212,Patricia Taylor,Japan,63448,0.4606,668,31341,Male,52,0.405,Reject,0.4939635607111335,0.3,1.0,2.0244408283079673
LENDING-76213,Michael Gonzalez,Germany,57384,0.286,671,11154,Female,26,0.3524,Approve,0.19437473860309493,0.3,1.0,5.14470145239376
LENDING-76214,Richard Jackson,United States,23604,0.3981,768,10005,Other,38,0.2971,Approve,0.42386883579054396,0.3,1.0,2.3592203898050976
LENDING-76215,Joseph Taylor,Japan,24991,0.1487,645,11742,Female,66,0.3558,Reject,0.4698491456924493,0.3,1.0,2.1283427014137284
LENDING-76216,Elizabeth Hernandez,United States,29336,0.353,850,5183,Other,74,0.1912,Approve,0.17667712026179438,0.3,1.0,5.660042446459579
LENDING-76217,Linda Gonzalez,Japan,36782,0.1798,510,11999,Other,34,0.5065,Reject,0.3262193464194443,0.3,1.0,3.065422118509876
LENDING-76218,Sarah Davis,Australia,25285,0.4463,694,8328,Female,46,0.3914,Reject,0.32936523630611036,0.3,1.0,3.0361431316042267
LENDING-76219,John Rodriguez,Singapore,19898,0.2735,635,5000,Male,75,0.4066,Reject,0.251281535832747,0.3,1.0,3.9796
LENDING-76220,James Martinez,United States,49127,0.3879,694,8713,Male,53,0.362,Approve,0.17735664705762616,0.3,1.0,5.638356478824744
LENDING-76221,Joseph Miller,Singapore,41170,0.2183,678,16264,Male,56,0.3325,Approve,0.3950449356327423,0.3,1.0,2.5313575996064928
LENDING-76222,Joseph Garcia,Japan,29033,0.33,592,11108,Female,39,0.4659,Reject,0.38259911135604313,0.3,1.0,2.613701836514224
LENDING-76223,Karen Lopez,Germany,64241,0.1795,651,23703,Female,21,0.3388,Reject,0.36896997244750235,0.3,1.0,2.710247647977049
LENDING-76224,Jessica Wilson,Japan,14361,0.2922,581,5000,Other,23,0.4739,Reject,0.34816516955643756,0.3,1.0,2.8722
LENDING-76225,Thomas Martin,France,41438,0.159,624,11842,Other,48,0.3735,Reject,0.2857763405569767,0.3,1.0,3.4992399932443843
LENDING-76226,Mary Johnson,United States,36180,0.1464,632,16241,Female,75,0.3636,Reject,0.4488944168048646,0.3,1.0,2.227695338956961
LENDING-76227,Linda Rodriguez,United States,27844,0.449,784,5000,Female,55,0.2928,Approve,0.17957190058899583,0.3,1.0,5.5688
LENDING-76228,Jennifer Martin,Singapore,24106,0.1559,700,10758,Female,25,0.2984,Approve,0.4462789347050527,0.3,1.0,2.2407510689719277
LENDING-76229,Linda Davis,Japan,77934,0.1509,541,27159,Female,38,0.4434,Reject,0.3484871814612364,0.3,1.0,2.8695460068485583
LENDING-76230,Joseph Jones,Australia,27687,0.4654,705,8598,Female,61,0.384,Reject,0.3105428540470257,0.3,1.0,3.2201674808094904
LENDING-76231,David Smith,Australia,16602,0.3154,665,7019,Other,65,0.3881,Approve,0.42278038790507166,0.3,1.0,2.3652942014531986
LENDING-76232,Susan Wilson,Australia,33750,0.0488,731,16599,Male,61,0.2276,Approve,0.4918222222222222,0.3,1.0,2.0332550153623714
LENDING-76233,Thomas Rodriguez,Australia,22359,0.1951,685,5000,Male,37,0.3274,Approve,0.22362359676193033,0.3,1.0,4.4718
LENDING-76234,Robert Jones,Canada,29654,0.1076,689,7235,Female,46,0.2931,Approve,0.24398057597625952,0.3,1.0,4.098686938493435
LENDING-76235,William Hernandez,Germany,28448,0.0836,591,12362,Female,75,0.3934,Reject,0.4345472440944882,0.3,1.0,2.3012457531143826
LENDING-76236,James Martin,Australia,73623,0.016,682,20687,Female,59,0.2513,Approve,0.2809855615772245,0.3,1.0,3.5589017257214675
LENDING-76237,James Johnson,Canada,39103,0.2142,850,5000,Male,35,0.1447,Approve,0.12786742705163287,0.3,1.0,7.8206
LENDING-76238,Patricia Martinez,United Kingdom,28614,0.3115,529,6517,Other,19,0.5293,Reject,0.22775564409030544,0.3,1.0,4.39067055393586
LENDING-76239,Elizabeth Martinez,Germany,25825,0.2665,495,5000,Other,32,0.5543,Reject,0.1936108422071636,0.3,1.0,5.165
LENDING-76240,Mary Smith,Canada,29462,0.213,732,5000,Other,65,0.2779,Approve,0.16971013508926752,0.3,1.0,5.8924
LENDING-76241,John Miller,Japan,31254,0.1019,850,7684,Other,63,0.1149,Approve,0.2458565303641134,0.3,1.0,4.067412805830297
LENDING-76242,Jessica Moore,France,47218,0.2121,737,12435,Female,77,0.2633,Approve,0.2633529586174764,0.3,1.0,3.7971853638922397
LENDING-76243,Elizabeth Davis,Canada,19203,0.5328,629,5000,Other,27,0.4913,Reject,0.2603759829193355,0.3,1.0,3.8406
LENDING-76244,Susan Rodriguez,Japan,52631,0.4508,620,20623,Other,50,0.4598,Reject,0.3918413102544128,0.3,1.0,2.552053532463754
LENDING-76245,Michael Anderson,United States,30440,0.6118,598,5886,Other,61,0.5432,Reject,0.1933639947437582,0.3,1.0,5.171593611960584
LENDING-76246,Richard Jackson,United Kingdom,21045,0.1551,669,5000,Female,64,0.3335,Approve,0.23758612497030174,0.3,1.0,4.209
LENDING-76247,Mary Jones,United States,50632,0.3402,744,25153,Male,34,0.2924,Approve,0.49678069205245695,0.3,1.0,2.012960680634517
LENDING-76248,Robert Smith,Japan,20849,0.0311,572,6341,Other,44,0.4022,Reject,0.3041392872559835,0.3,1.0,3.2879671976029017
LENDING-76249,David Anderson,Germany,30077,0.4845,673,12561,Other,48,0.4234,Reject,0.41762808790770356,0.3,1.0,2.3944749621845394
LENDING-76250,Patricia Martinez,Japan,52373,0.4998,647,12503,Female,60,0.4452,Reject,0.23872987989994846,0.3,1.0,4.188834679676877
LENDING-76251,Thomas Martinez,Singapore,12002,0.607,701,5040,Male,22,0.4386,Reject,0.41993001166472255,0.3,1.0,2.3813492063492063
LENDING-76252,Patricia Davis,Singapore,17718,0.3935,759,5000,Other,21,0.3085,Approve,0.28219889378033636,0.3,1.0,3.5436
LENDING-76253,Karen Martin,Singapore,49106,0.3638,803,8813,Male,31,0.2359,Approve,0.1794689040035841,0.3,1.0,5.571995915125383
LENDING-76254,Linda Martin,United States,25766,0.3229,710,10025,Male,46,0.3367,Approve,0.3890786307537064,0.3,1.0,2.5701745635910225
LENDING-76255,Thomas Taylor,United Kingdom,17552,0.2208,750,8498,Male,39,0.2666,Approve,0.48416134913400183,0.3,1.0,2.0654271593316076
LENDING-76256,Joseph Martinez,Canada,27456,0.3217,755,7498,Female,56,0.2864,Approve,0.27309149184149184,0.3,1.0,3.661776473726327
LENDING-76257,Michael Garcia,Japan,69485,0.3293,594,9073,Female,76,0.4433,Reject,0.13057494423256819,0.3,1.0,7.658437121128624
LENDING-76258,Joseph Thomas,France,21256,0.3519,610,5048,Female,37,0.4568,Reject,0.23748588633797516,0.3,1.0,4.210776545166403
LENDING-76259,Richard Jones,France,37720,0.3515,671,13051,Female,44,0.3819,Approve,0.3459968186638388,0.3,1.0,2.8901999846755038
LENDING-76260,Thomas Garcia,Singapore,37825,0.0043,810,8692,Other,50,0.126,Approve,0.2297951090548579,0.3,1.0,4.351702715140359
LENDING-76261,Karen Johnson,France,86941,0.4294,850,37121,Female,27,0.1853,Approve,0.426967713736902,0.3,1.0,2.342097465046739
LENDING-76262,Susan Anderson,Canada,62727,0.3627,632,24164,Other,43,0.4153,Reject,0.38522486329650707,0.3,1.0,2.595886442641947
LENDING-76263,Patricia Davis,Australia,40087,0.3981,610,15190,Other,41,0.4612,Reject,0.3789258363060344,0.3,1.0,2.639038841342989
LENDING-76264,William Hernandez,Japan,15195,0.1502,746,6826,Male,49,0.2509,Approve,0.44922671931556435,0.3,1.0,2.22604746557281
LENDING-76265,Robert Lopez,Australia,30295,0.2503,704,7376,Male,36,0.3192,Approve,0.24347252021785773,0.3,1.0,4.107239696312364
LENDING-76266,William Jones,Germany,71955,0.1427,715,20913,Female,72,0.2541,Approve,0.29063998332291013,0.3,1.0,3.44068282886243
LENDING-76267,Jessica Martinez,Germany,23819,0.0538,850,11255,Female,26,0.1042,Approve,0.4725219362693648,0.3,1.0,2.1163038649489114
LENDING-76268,Richard Smith,Germany,24518,0.3654,767,9382,Female,59,0.2879,Approve,0.38265763928542296,0.3,1.0,2.613302067789384
